"id","collection_run_id","webcam_id","timestamp","image_filename","fog_score","fog_level","confidence","reasoning","visibility_estimate","weather_conditions","status","error_message","cloud_storage_path","created_at"
"201","43","fogcam","2025-08-30T23:01:40.275701Z","fogcam_20250830_230140.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or other atmospheric particles.  Lights are clearly visible across the scene.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_230140.jpg","2025-08-30T23:01:42.503847Z"
"203","44","caltrans-i80-us101","2025-08-30T23:31:17.121817Z","caltrans-i80-us101_20250830_233117.jpg","15","Light Fog","0.7","The image shows a slight haziness reducing the contrast and sharpness of distant objects.  While visibility is not severely impaired, a light fog or haze is apparent, especially noticeable in the background. The colors appear slightly muted.","500-1000 meters","[""Light Fog"", ""Haze"", ""Possibly Overcast""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_233117.jpg","2025-08-30T23:31:20.480666Z"
"204","44","marina-district","2025-08-30T23:31:20.783922Z","marina-district_20250830_233120.jpg","20","Light Fog","0.8","The image shows a slightly hazy or misty atmosphere.  The Golden Gate Bridge and background hills are visible, but lack sharp detail and appear somewhat muted in color. This suggests the presence of light fog reducing visibility. The overall scene is not obscured, and details remain discernible.","5000 meters","[""Light Fog"", ""haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_233120.jpg","2025-08-30T23:31:22.958897Z"
"205","44","pacifica-pier","2025-08-30T23:31:23.372483Z","pacifica-pier_20250830_233123.jpg","0","Clear","1","The image shows a clear sky and excellent visibility.  There are no signs of fog or haze obscuring distant objects such as the pier or ocean horizon.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_233123.jpg","2025-08-30T23:31:25.607871Z"
"206","44","fogcam","2025-08-30T23:31:26.380109Z","fogcam_20250830_233126.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; buildings and landscaping are clearly visible. There is no haze or reduction in visibility that would indicate fog.",">10000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_233126.jpg","2025-08-30T23:31:28.590039Z"
"207","44","montara-mountain","2025-08-30T23:31:29.131322Z","montara-mountain_20250830_233129.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility.  Mountains and houses are clearly visible in the distance with no haze or reduction in clarity.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_233129.jpg","2025-08-30T23:31:32.225787Z"
"208","45","caltrans-i80-us101","2025-08-31T00:01:30.167317Z","caltrans-i80-us101_20250831_000130.jpg","10","Clear","0.95","The image shows good visibility across the highway and surrounding areas.  There is no visible fog obscuring the view of buildings or traffic. Some slight haziness might be present due to atmospheric conditions or camera lens effects, but it does not meet the threshold for fog.","greater than 1000 meters","[""Clear"", ""Possibly slight haze""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_000130.jpg","2025-08-31T00:01:33.513615Z"
"209","45","marina-district","2025-08-31T00:01:33.819331Z","marina-district_20250831_000133.jpg","25","Light Fog","0.8","The Golden Gate Bridge and the hills in the background are somewhat hazy, suggesting a light fog layer.  Details are still mostly visible, and the haziness is not obscuring the overall scene significantly.","5000 meters","[""Light Fog"", ""Clear Skies (partially obscured)"", ""Wind""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_000133.jpg","2025-08-31T00:01:36.176631Z"
"210","45","pacifica-pier","2025-08-31T00:01:36.586839Z","pacifica-pier_20250831_000136.jpg","5","Clear","0.95","The image shows a clear view of the ocean, pier, and shoreline. There is a slight haziness on the horizon, but it does not significantly impair visibility.  The sky is clear, and distant objects are easily discernible.","10000+","[""Clear"", ""Slight Haziness""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_000136.jpg","2025-08-31T00:01:38.899696Z"
"211","45","fogcam","2025-08-31T00:01:39.699141Z","fogcam_20250831_000139.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and landscaping are easily visible with no obscuring haze or reduced visibility. Lighting conditions are consistent with nighttime, not fog.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_000139.jpg","2025-08-31T00:01:41.787166Z"
"212","45","montara-mountain","2025-08-31T00:01:42.540747Z","montara-mountain_20250831_000142.jpg","5","Clear","0.95","The image shows a clear blue sky and good visibility of distant mountains and houses. There is no haze or reduction in visibility that would indicate fog.  Some slight atmospheric perspective is visible in the mountains, but this is typical and not indicative of fog.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_000142.jpg","2025-08-31T00:01:45.497136Z"
"213","46","caltrans-i80-us101","2025-08-31T00:31:22.63967Z","caltrans-i80-us101_20250831_003122.jpg","10","Clear","0.95","The image shows a clear view of the highway and surrounding areas.  There is no visible haze or reduction in visibility due to fog. Some minor atmospheric particles might be present, causing slight haziness, but this is not significant enough to classify as fog.",">10000","[""Clear"", ""Possibly slight haze""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_003122.jpg","2025-08-31T00:31:26.117116Z"
"214","46","marina-district","2025-08-31T00:31:26.448702Z","marina-district_20250831_003126.jpg","30","Light Fog","0.8","The Golden Gate Bridge and the background hills are slightly hazy, indicating the presence of light fog.  Visibility appears reduced, but details are still discernible. The overall colors are muted and somewhat washed out, consistent with light fog conditions.","2000-3000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_003126.jpg","2025-08-31T00:31:28.86962Z"
"215","46","pacifica-pier","2025-08-31T00:31:29.289162Z","pacifica-pier_20250831_003129.jpg","5","Light Fog","0.8","There is a slight haziness visible on the horizon, reducing the contrast and clarity of distant objects. The overall scene is still relatively clear, with good visibility of the pier and beach.","10000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_003129.jpg","2025-08-31T00:31:31.441424Z"
"216","46","fogcam","2025-08-31T00:31:32.165581Z","fogcam_20250831_003132.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze, mist, or reduction in visibility due to atmospheric moisture.  Buildings and landscaping are clearly visible.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_003132.jpg","2025-08-31T00:31:34.448978Z"
"217","46","montara-mountain","2025-08-31T00:31:35.036644Z","montara-mountain_20250831_003135.jpg","5","Clear","0.95","The image shows a clear view of distant mountains and houses.  There is no visible haze or reduction in visibility that would indicate fog. The sky is clear and blue.","10000+","[""Clear skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_003135.jpg","2025-08-31T00:31:38.286233Z"
"218","47","caltrans-i80-us101","2025-08-31T16:01:11.321225Z","caltrans-i80-us101_20250831_160111.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and road markings are clearly visible at a significant distance. There is no haze or reduction in contrast that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_160111.jpg","2025-08-31T16:01:14.896983Z"
"219","47","marina-district","2025-08-31T16:01:15.215553Z","marina-district_20250831_160115.jpg","10","Light Fog","0.8","A very light haze is visible near the waterline and the base of the hills in the background. The Golden Gate Bridge is clearly visible, with no significant obscuration due to fog. The overall visibility is good.","10000","[""Light Fog"", ""Clear Sky""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_160115.jpg","2025-08-31T16:01:17.548632Z"
"220","47","pacifica-pier","2025-08-31T16:01:18.008594Z","pacifica-pier_20250831_160118.jpg","5","Light Fog","0.8","There is a slight haziness visible on the horizon, reducing the contrast between the sky and the sea.  The distant pier and objects are slightly less sharp than they would be in perfectly clear conditions.  However, visibility is still relatively good.","5000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_160118.jpg","2025-08-31T16:01:20.615704Z"
"221","47","fogcam","2025-08-31T16:01:21.634777Z","fogcam_20250831_160121.jpg","0","Clear","1","The image shows a clear night scene with good visibility.  Lights are clearly visible across the campus, and there is no indication of any fog or haze obscuring the view.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_160121.jpg","2025-08-31T16:01:23.676587Z"
"222","47","montara-mountain","2025-08-31T16:01:24.298845Z","montara-mountain_20250831_160124.jpg","15","Light Fog","0.8","A light haze or fog is visible in the valleys and lower slopes of the mountains in the background.  The higher mountain peaks are clear.  Visibility is reduced, but not significantly.","2000","[""Light Fog"", ""Clear Skies (at higher elevations)""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_160124.jpg","2025-08-31T16:01:27.963987Z"
"223","48","caltrans-i80-us101","2025-08-31T16:31:05.648878Z","caltrans-i80-us101_20250831_163105.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in contrast that would indicate fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_163105.jpg","2025-08-31T16:31:09.301839Z"
"224","48","marina-district","2025-08-31T16:31:09.612376Z","marina-district_20250831_163109.jpg","10","Light Fog","0.8","A very light haze is visible near the hills in the background. The Golden Gate Bridge is clearly visible, and the overall visibility appears good.  The haze is subtle and doesn't significantly obscure features.","8000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_163109.jpg","2025-08-31T16:31:11.60167Z"
"225","48","pacifica-pier","2025-08-31T16:31:12.077869Z","pacifica-pier_20250831_163112.jpg","5","Light Fog","0.8","A very slight haze is visible on the horizon, reducing the contrast and clarity of distant objects.  The sky is mostly clear, and visibility is still relatively good closer to the camera. The horizon line appears slightly muted.","10000","[""Light Fog"", ""Clear Sky"", ""Ocean View""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_163112.jpg","2025-08-31T16:31:14.28402Z"
"226","48","fogcam","2025-08-31T16:31:15.060249Z","fogcam_20250831_163115.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; buildings, trees, and pathways are clearly visible. There is no haze or reduction in visibility that would indicate fog.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_163115.jpg","2025-08-31T16:31:17.104383Z"
"227","48","montara-mountain","2025-08-31T16:31:17.758153Z","montara-mountain_20250831_163117.jpg","10","Light Fog","0.8","A slight haziness is visible in the distance, particularly in the valleys and on the lower slopes of the mountains.  The mountains appear slightly less sharp and defined than they might on a perfectly clear day.  However, the overall visibility is still good, and there is no significant reduction in clarity near the camera.","5000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_163117.jpg","2025-08-31T16:31:20.719825Z"
"228","49","caltrans-i80-us101","2025-08-31T17:01:11.737669Z","caltrans-i80-us101_20250831_170111.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would indicate fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_170111.jpg","2025-08-31T17:01:15.203244Z"
"229","49","marina-district","2025-08-31T17:01:15.520916Z","marina-district_20250831_170115.jpg","0","Clear","1","The image shows excellent visibility. The Golden Gate Bridge and surrounding hills are clearly visible with sharp details. There are no signs of reduced visibility due to fog or haze.",">10000","[""Clear"", ""Good Visibility""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_170115.jpg","2025-08-31T17:01:17.676056Z"
"230","49","pacifica-pier","2025-08-31T17:01:18.144303Z","pacifica-pier_20250831_170118.jpg","5","Light Fog","0.8","There is a slight haziness visible on the horizon, reducing the clarity of distant objects.  The sky is mostly clear, but there's a subtle reduction in contrast at the horizon line suggesting a thin layer of fog or mist.","10000 meters","[""Light Fog"", ""Clear Sky"", ""Ocean Breeze""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_170118.jpg","2025-08-31T17:01:20.468829Z"
"231","49","fogcam","2025-08-31T17:01:21.359948Z","fogcam_20250831_170121.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping.  Lights are clearly visible at a distance.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_170121.jpg","2025-08-31T17:01:23.374589Z"
"232","49","montara-mountain","2025-08-31T17:01:23.995079Z","montara-mountain_20250831_170123.jpg","10","Light Fog","0.8","There is a slight haziness visible in the distance, particularly in the mountains.  The details of the mountains are somewhat muted, suggesting a light fog layer. However, the sky is largely clear and visibility seems relatively good closer to the camera.","5000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_170123.jpg","2025-08-31T17:01:26.960043Z"
"233","50","caltrans-i80-us101","2025-08-31T17:31:27.466557Z","caltrans-i80-us101_20250831_173127.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_173127.jpg","2025-08-31T17:31:30.935268Z"
"234","50","marina-district","2025-08-31T17:31:31.274701Z","marina-district_20250831_173131.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with excellent visibility.  There is no noticeable haze or reduction in clarity. The colors are vibrant and details are sharp across the entire scene, indicating clear atmospheric conditions.","10000+","[""clear skies"", ""good visibility""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_173131.jpg","2025-08-31T17:31:33.380188Z"
"235","50","pacifica-pier","2025-08-31T17:31:33.797198Z","pacifica-pier_20250831_173133.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  The horizon is sharp and distinct, and there is no visible haze or reduction in clarity.",">10000","[""clear sky"", ""bright sunlight"", ""calm ocean""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_173133.jpg","2025-08-31T17:31:35.815205Z"
"236","50","fogcam","2025-08-31T17:31:36.651242Z","fogcam_20250831_173136.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and trees are easily visible, and there is no haze or reduction in visibility that would indicate fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_173136.jpg","2025-08-31T17:31:38.499621Z"
"237","50","montara-mountain","2025-08-31T17:31:39.204806Z","montara-mountain_20250831_173139.jpg","5","Light Fog","0.8","The mountains in the distance show a slight haziness, suggesting the presence of light fog.  Visibility is reduced compared to a perfectly clear day, but details in the mountains are still mostly visible. The sky is mostly clear.","5000 meters","[""Light Fog"", ""Clear Sky""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_173139.jpg","2025-08-31T17:31:42.174232Z"
"238","51","caltrans-i80-us101","2025-08-31T18:01:06.452621Z","caltrans-i80-us101_20250831_180106.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_180106.jpg","2025-08-31T18:01:10.500142Z"
"239","51","marina-district","2025-08-31T18:01:10.828613Z","marina-district_20250831_180110.jpg","0","Clear","1","The image shows the Golden Gate Bridge with excellent visibility.  The bridge, hills, and even some boats in the water are clearly visible with sharp details. There are no visual indicators of fog or reduced visibility.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_180110.jpg","2025-08-31T18:01:13.033963Z"
"240","51","pacifica-pier","2025-08-31T18:01:13.422738Z","pacifica-pier_20250831_180113.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  There is no haze or reduction in visibility at the horizon. The ocean and distant pier are clearly visible.",">10000","[""clear"", ""sunny"", ""good visibility""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_180113.jpg","2025-08-31T18:01:15.705854Z"
"241","51","fogcam","2025-08-31T18:01:16.610571Z","fogcam_20250831_180116.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscape features. Visibility is excellent.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_180116.jpg","2025-08-31T18:01:18.597746Z"
"242","51","montara-mountain","2025-08-31T18:01:19.176902Z","montara-mountain_20250831_180119.jpg","5","Light Fog","0.8","The distant mountains appear slightly hazy, suggesting a light fog or atmospheric haze.  The sky is mostly clear, and details on the nearer buildings and vegetation are crisp. The haziness is more pronounced in the distance, which is typical of light fog or atmospheric conditions.","8000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_180119.jpg","2025-08-31T18:01:22.398638Z"
"243","52","caltrans-i80-us101","2025-08-31T18:31:14.771744Z","caltrans-i80-us101_20250831_183114.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity indicative of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_183114.jpg","2025-08-31T18:31:18.230757Z"
"244","52","marina-district","2025-08-31T18:31:18.555538Z","marina-district_20250831_183118.jpg","5","Clear","0.95","The Golden Gate Bridge and surrounding hills are clearly visible with good contrast. There is no haze or obscuration apparent near the horizon or in the water.  The sky is mostly clear with some light clouds.",">10000","[""Clear"", ""Light Clouds""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_183118.jpg","2025-08-31T18:31:20.703461Z"
"245","52","pacifica-pier","2025-08-31T18:31:21.124012Z","pacifica-pier_20250831_183121.jpg","0","Clear","1","The sky is mostly clear with only a few thin cirrus clouds.  Visibility is excellent; distant objects such as the pier are clearly visible with sharp detail. There is no haze or reduction in clarity near the horizon.",">10000","[""clear"", ""light winds"", ""sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_183121.jpg","2025-08-31T18:31:23.33235Z"
"246","52","fogcam","2025-08-31T18:31:24.11259Z","fogcam_20250831_183124.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and landscaping are easily visible with no haze or reduction in visibility attributable to fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_183124.jpg","2025-08-31T18:31:26.027565Z"
"247","52","montara-mountain","2025-08-31T18:31:26.616312Z","montara-mountain_20250831_183126.jpg","5","Clear","0.9","The image shows a clear blue sky and distant mountains are visible with good detail.  There is a slight haziness, possibly due to atmospheric conditions other than fog, but no significant fog obscuring visibility. ","10000+","[""clear"", ""haze""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_183126.jpg","2025-08-31T18:31:29.335121Z"
"248","53","caltrans-i80-us101","2025-08-31T19:01:38.768193Z","caltrans-i80-us101_20250831_190138.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_190138.jpg","2025-08-31T19:01:41.93788Z"
"249","53","marina-district","2025-08-31T19:01:42.249303Z","marina-district_20250831_190142.jpg","10","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with good visibility.  The bridge, hills, and boats are clearly visible with sharp details. There is no noticeable haze or reduction in visibility.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_190142.jpg","2025-08-31T19:01:44.465493Z"
"250","53","pacifica-pier","2025-08-31T19:01:44.883257Z","pacifica-pier_20250831_190144.jpg","0","Clear","1","The image shows a clear blue sky with only a few scattered clouds.  The ocean and distant pier are easily visible with sharp details. There is no haze or reduction in visibility that would indicate fog.",">10000","[""Clear"", ""Sunny"", ""Light Winds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_190144.jpg","2025-08-31T19:01:46.941627Z"
"251","53","fogcam","2025-08-31T19:01:47.664736Z","fogcam_20250831_190147.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and vegetation are easily visible, with no haze or reduction in visibility apparent.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_190147.jpg","2025-08-31T19:01:49.775059Z"
"252","53","montara-mountain","2025-08-31T19:01:50.507568Z","montara-mountain_20250831_190150.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility. Distant mountains are clearly visible with sharp details.  There is no haze or reduction in visibility.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_190150.jpg","2025-08-31T19:01:53.418052Z"
"253","54","caltrans-i80-us101","2025-08-31T19:31:15.28712Z","caltrans-i80-us101_20250831_193115.jpg","5","Light Fog","0.8","There's a slight haziness visible in the image, reducing contrast and slightly obscuring distant buildings.  However, visibility is still relatively good, with objects clearly visible at a considerable distance. The haziness appears more like a light haze than dense fog.","1000-2000 meters","[""Light Haze"", ""Possibly Light Fog""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_193115.jpg","2025-08-31T19:31:18.495071Z"
"254","54","marina-district","2025-08-31T19:31:18.789391Z","marina-district_20250831_193118.jpg","5","Clear","0.95","The Golden Gate Bridge and surrounding hills are clearly visible. There is no haze or reduction in visibility that would indicate fog. The sky is mostly clear with a few wispy clouds.","10000+","[""clear"", ""light winds""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_193118.jpg","2025-08-31T19:31:21.269487Z"
"255","54","pacifica-pier","2025-08-31T19:31:21.682353Z","pacifica-pier_20250831_193121.jpg","0","Clear","1","The image shows a clear blue sky with only a few scattered clouds.  The ocean and distant pier are clearly visible with no haze or reduction in visibility. There are no visual indicators of fog.",">10000","[""Clear"", ""Sunny"", ""Light Winds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_193121.jpg","2025-08-31T19:31:23.878811Z"
"256","54","fogcam","2025-08-31T19:31:24.601392Z","fogcam_20250831_193124.jpg","0","Clear","1","The image shows a clear night scene.  Lights are clearly visible, and there is no haze or reduction in visibility that would indicate the presence of fog.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_193124.jpg","2025-08-31T19:31:26.83363Z"
"257","54","montara-mountain","2025-08-31T19:31:27.429206Z","montara-mountain_20250831_193127.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no visual indicators of fog or haze.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_193127.jpg","2025-08-31T19:31:30.296822Z"
"258","55","caltrans-i80-us101","2025-08-31T20:01:37.059145Z","caltrans-i80-us101_20250831_200137.jpg","10","Clear","0.95","The image shows a clear view of the highway and surrounding buildings. There is no visible haze or reduction in visibility that would indicate the presence of fog.  The colors are vibrant and details are sharp.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_200137.jpg","2025-08-31T20:01:40.818253Z"
"259","55","marina-district","2025-08-31T20:01:41.122598Z","marina-district_20250831_200141.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with good visibility.  There is a slight haziness, possibly due to atmospheric conditions rather than fog, but it doesn't significantly impair visibility. The bridge, hills, and sailboats are all clearly visible at a considerable distance.","10000+","[""Clear"", ""Slight Haziness""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_200141.jpg","2025-08-31T20:01:43.351916Z"
"260","55","pacifica-pier","2025-08-31T20:01:43.766704Z","pacifica-pier_20250831_200143.jpg","0","Clear","1","The image shows a clear blue sky with some scattered clouds. The ocean is visible to the horizon with no visible fog or haze. Visibility is excellent.",">10000","[""clear"", ""sunny"", ""light winds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_200143.jpg","2025-08-31T20:01:45.723743Z"
"261","55","fogcam","2025-08-31T20:01:46.63697Z","fogcam_20250831_200146.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping.  Visibility appears excellent.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_200146.jpg","2025-08-31T20:01:48.756568Z"
"262","55","montara-mountain","2025-08-31T20:01:49.342229Z","montara-mountain_20250831_200149.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility.  Mountains in the background are sharply defined, indicating no fog obscuring the view.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_200149.jpg","2025-08-31T20:01:52.092727Z"
"263","56","caltrans-i80-us101","2025-08-31T20:31:18.22134Z","caltrans-i80-us101_20250831_203118.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance with no haze or reduction in clarity. The sky is also visible and relatively clear.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_203118.jpg","2025-08-31T20:31:21.728318Z"
"264","56","marina-district","2025-08-31T20:31:22.064447Z","marina-district_20250831_203122.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with good visibility.  There is no haze or reduction in visibility that would indicate fog. The colors are vibrant and details are sharp across the entire image.","10000+","[""Clear"", ""Slight haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_203122.jpg","2025-08-31T20:31:24.226524Z"
"265","56","pacifica-pier","2025-08-31T20:31:24.671143Z","pacifica-pier_20250831_203124.jpg","0","Clear","1","The image shows a clear blue sky with only a few scattered clouds. The ocean and the distant pier are clearly visible with no haze or reduction in visibility.  There are no visual indicators of fog.",">10000","[""Clear"", ""Sunny"", ""Few Clouds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_203124.jpg","2025-08-31T20:31:26.819022Z"
"266","56","fogcam","2025-08-31T20:31:27.572265Z","fogcam_20250831_203127.jpg","0","Clear","1","The image shows a clear night scene with good visibility.  Buildings, trees, and ground features are easily discernible. There is no haze or reduction in visibility that would suggest the presence of fog.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_203127.jpg","2025-08-31T20:31:29.663558Z"
"267","56","montara-mountain","2025-08-31T20:31:30.429689Z","montara-mountain_20250831_203130.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  Mountains in the background are sharply defined, indicating no fog or haze.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_203130.jpg","2025-08-31T20:31:33.82889Z"
"268","57","caltrans-i80-us101","2025-08-31T21:01:42.463867Z","caltrans-i80-us101_20250831_210142.jpg","10","Clear","0.95","The image shows a clear view of the highway and surrounding buildings.  There is no visible haze or reduction in visibility that would suggest fog. The colors are vibrant and details are sharp.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_210142.jpg","2025-08-31T21:01:45.804811Z"
"269","57","marina-district","2025-08-31T21:01:46.130098Z","marina-district_20250831_210146.jpg","5","Clear","0.95","The Golden Gate Bridge and surrounding hills are clearly visible. There is no noticeable haze or reduction in visibility. The sky is also relatively clear.",">10000","[""Clear skies"", ""Good visibility""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_210146.jpg","2025-08-31T21:01:48.104057Z"
"270","57","pacifica-pier","2025-08-31T21:01:48.634472Z","pacifica-pier_20250831_210148.jpg","0","Clear","1","The image shows a clear blue sky with good visibility across the ocean and to the pier in the distance.  There are no visual indicators of fog, such as reduced visibility, haziness, or a milky appearance to the air.",">10000","[""clear"", ""sunny"", ""windy""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_210148.jpg","2025-08-31T21:01:50.902531Z"
"271","57","fogcam","2025-08-31T21:01:51.770991Z","fogcam_20250831_210151.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping. Visibility is excellent.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_210151.jpg","2025-08-31T21:01:53.988023Z"
